ILCE_ORJ,MAHALLE_ORJ,ALAN_M2,NUFUS_2025,TAHMINI_NUFUS_2026,TAHMINI_NUFUS_2027,XGB_TAHMINI_NUFUS_2026,XGB_TAHMINI_NUFUS_2027,KISI_BASI_M2_2025,XGB_KISI_BASI_M2_2026,XGB_KISI_BASI_M2_2027,HEDEF_ALAN_M2_2025,HEDEF_ALAN_M2_XGB_2026,HEDEF_ALAN_M2_XGB_2027,EKLENMESI_GEREKEN_ALAN_M2_2025,EKLENMESI_GEREKEN_ALAN_M2_XGB_2026,EKLENMESI_GEREKEN_ALAN_M2_XGB_2027,XGB_RISK_2025,XGB_RISK_2026,XGB_RISK_2027,ESLESME_TURU
Konak,Cengiz Topel Mah.,24420.0,2018,1986,1955,2011,1958,12.101090188305253,12.143212332173048,12.47191011235955,3027.0,3016.5,2937.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Emir Sultan Mah.,17225.0,1665,1639,1613,1663,1622,10.345345345345345,10.357787131689717,10.61960542540074,2497.5,2494.5,2433.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Goztepe Mah.,33862.0,15322,15083,14847,14947,14930,2.210024800939825,2.265471332039874,2.2680509042196917,22983.0,22420.5,22395.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Halkapinar Mah.,19685.0,1395,1373,1352,1376,1376,14.11111111111111,14.305959302325581,14.305959302325581,2092.5,2064.0,2064.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Konak Mah.,29696.0,83,82,80,88,88,357.7831325301205,337.45454545454544,337.45454545454544,124.5,132.0,132.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Kultur Mah.,14500.0,7689,7569,7451,7614,7443,1.8858108986864353,1.9043866561597058,1.9481391911863495,11533.5,11421.0,11164.5,0.0,0.0,0.0,0,0,0,EXACT
Konak,Mehmet Ali Akman Mah.,9412.0,6336,6237,6140,6272,6208,1.485479797979798,1.500637755102041,1.5161082474226804,9504.0,9408.0,9312.0,92.0,0.0,0.0,1,0,0,EXACT
Konak,Mimar Sinan Mah.,434941.0,5836,5745,5655,5696,5630,74.52724468814256,76.35902387640449,77.25417406749555,8754.0,8544.0,8445.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Namik Kemal Mah.,24414.0,310,305,300,309,309,78.75483870967741,79.00970873786407,79.00970873786407,465.0,463.5,463.5,0.0,0.0,0.0,0,0,0,EXACT
Konak,Oguzlar Mah.,370.0,98,96,95,95,91,3.7755102040816326,3.8947368421052633,4.065934065934066,147.0,142.5,136.5,0.0,0.0,0.0,0,0,0,EXACT
Konak,Umurbey Mah.,49500.0,268,264,260,272,278,184.70149253731344,181.98529411764707,178.05755395683454,402.0,408.0,417.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Yeni Mah.,2588.0,649,639,629,642,616,3.987673343605547,4.031152647975078,4.201298701298701,973.5,963.0,924.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Yenidogan Mah.,4162.0,1760,1733,1705,1792,1792,2.3647727272727272,2.322544642857143,2.322544642857143,2640.0,2688.0,2688.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Yenisehir Mah.,5200.0,2943,2897,2852,2861,2800,1.7669045191980972,1.8175463124781546,1.8571428571428572,4414.5,4291.5,4200.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Cinarli Mah.,14000.0,549,540,532,538,525,25.500910746812387,26.022304832713754,26.666666666666668,823.5,807.0,787.5,0.0,0.0,0.0,0,0,0,EXACT
Konak,Cinartepe Mah.,45400.0,5051,4972,4895,5045,5044,8.988319144723818,8.999008919722497,9.000793021411578,7576.5,7567.5,7566.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Arpadere Mah.,1235.0,294,291,289,292,290,4.200680272108843,4.22945205479452,4.258620689655173,441.0,438.0,435.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Arpaseki Mah.,31548.0,744,737,731,743,736,42.403225806451616,42.46029609690444,42.86413043478261,1116.0,1114.5,1104.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Aziziye Mah.,2524.0,201,199,197,198,198,12.557213930348258,12.747474747474747,12.747474747474747,301.5,297.0,297.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Bademalan Mah.,1240.0,273,271,268,276,276,4.542124542124542,4.492753623188406,4.492753623188406,409.5,414.0,414.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Balaban Mah.,1262.0,122,121,120,121,121,10.344262295081966,10.429752066115702,10.429752066115702,183.0,181.5,181.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Bagalan Mah.,5368.0,493,489,484,504,506,10.888438133874239,10.65079365079365,10.608695652173912,739.5,756.0,759.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Buyukoba Mah.,8716.0,252,250,248,253,255,34.58730158730159,34.45059288537549,34.180392156862744,378.0,379.5,382.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Cumali Mah.,1400.0,280,278,275,276,276,5.0,5.072463768115942,5.072463768115942,420.0,414.0,414.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Degirmencieli Mah.,2274.0,100,99,98,100,100,22.74,22.74,22.74,150.0,150.0,150.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Dundarli Mah.,2650.0,306,303,301,299,299,8.660130718954248,8.862876254180602,8.862876254180602,459.0,448.5,448.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Elmadere Mah.,3427.0,533,528,524,530,530,6.429643527204503,6.466037735849056,6.466037735849056,799.5,795.0,795.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Fatih Mah.,48861.0,4389,4350,4311,4349,4275,11.132604237867396,11.234996550931248,11.429473684210526,6583.5,6523.5,6412.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Hamzahocali Mah.,3758.0,221,219,217,219,219,17.004524886877828,17.159817351598175,17.159817351598175,331.5,328.5,328.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Isiklar Mah.,1359.0,206,204,202,206,206,6.597087378640777,6.597087378640777,6.597087378640777,309.0,309.0,309.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Kalemkoy Mah.,550.0,130,129,128,132,133,4.230769230769231,4.166666666666667,4.135338345864661,195.0,198.0,199.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Karadere Mah.,600.0,138,137,136,137,137,4.3478260869565215,4.37956204379562,4.37956204379562,207.0,205.5,205.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Karatekeli Mah.,666.0,97,96,95,100,100,6.865979381443299,6.66,6.66,145.5,150.0,150.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Kocaomer Mah.,6148.0,298,295,293,297,297,20.630872483221477,20.7003367003367,20.7003367003367,447.0,445.5,445.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Kodukburun Mah.,300.0,26,26,26,41,44,11.538461538461538,7.317073170731708,6.818181818181818,39.0,61.5,66.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Koseler Mah.,3921.0,306,303,301,299,299,12.813725490196079,13.11371237458194,13.11371237458194,459.0,448.5,448.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Musacali Mah.,400.0,56,56,55,60,64,7.142857142857143,6.666666666666667,6.25,84.0,90.0,96.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Mistiklar Mah.,2443.0,196,194,193,195,195,12.464285714285714,12.528205128205128,12.528205128205128,294.0,292.5,292.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Osmaniye Mah.,27706.0,3160,3132,3104,3151,3151,8.767721518987342,8.792764201840685,8.792764201840685,4740.0,4726.5,4726.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Poyracik Mah.,32980.0,6000,5947,5894,6002,6001,5.496666666666667,5.494835054981673,5.495750708215297,9000.0,9003.0,9001.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Sucahli Mah.,2500.0,187,185,184,188,188,13.368983957219251,13.297872340425531,13.297872340425531,280.5,282.0,282.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Tastepe Mah.,5597.0,575,570,565,571,571,9.73391304347826,9.802101576182137,9.802101576182137,862.5,856.5,856.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Turkcedit Mah.,6135.0,2032,2014,1996,2021,2021,3.019192913385827,3.0356259277585353,3.0356259277585353,3048.0,3031.5,3031.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Yayakent Mah.,6700.0,1352,1340,1328,1338,1338,4.955621301775148,5.007473841554559,5.007473841554559,2028.0,2007.0,2007.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Yaylakoy Mah.,4570.0,258,256,253,253,253,17.713178294573645,18.063241106719367,18.063241106719367,387.0,379.5,379.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Yeni Mah.,7345.0,2015,1997,1979,1968,1968,3.6451612903225805,3.7322154471544717,3.7322154471544717,3022.5,2952.0,2952.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Calti Mah.,3000.0,386,383,379,376,369,7.772020725388601,7.9787234042553195,8.130081300813009,579.0,564.0,553.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Cankoy Mah.,937.0,222,220,218,219,219,4.2207207207207205,4.2785388127853885,4.2785388127853885,333.0,328.5,328.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Ciftlikkoy Mah.,3093.0,133,132,131,132,132,23.25563909774436,23.431818181818183,23.431818181818183,199.5,198.0,198.0,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Ortulu Mah.,2400.0,544,539,534,541,541,4.411764705882353,4.436229205175601,4.436229205175601,816.0,811.5,811.5,0.0,0.0,0.0,0,0,0,EXACT
Kinik,Ibrahimaga Mah.,2703.0,111,110,109,113,113,24.35135135135135,23.920353982300885,23.920353982300885,166.5,169.5,169.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Ahmetbeyli Mah.,26202.0,1073,1086,1100,1096,1096,24.419384902143523,23.906934306569344,23.906934306569344,1609.5,1644.0,1644.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Akcakoy Mah.,4209.0,463,469,475,471,471,9.090712742980562,8.936305732484076,8.936305732484076,694.5,706.5,706.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Altintepe Mah.,7916.0,3871,3919,3968,3910,3963,2.0449496254197883,2.0245524296675192,1.997476659096644,5806.5,5865.0,5944.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Ata Mah.,15658.0,2203,2230,2258,2210,2210,7.107580571947344,7.085067873303167,7.085067873303167,3304.5,3315.0,3315.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Atakoy Mah.,4460.0,1877,1900,1924,1894,1894,2.376132125732552,2.35480464625132,2.35480464625132,2815.5,2841.0,2841.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Barbaros Mah.,10773.0,5165,5229,5295,5190,5190,2.0857696030977735,2.075722543352601,2.075722543352601,7747.5,7785.0,7785.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Bulgurca Mah.,19176.0,2079,2105,2131,2053,2053,9.223665223665224,9.340477350219192,9.340477350219192,3118.5,3079.5,3079.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Cuneytbey Mah.,16619.0,9245,9360,9477,9386,9386,1.7976203353163873,1.7706158107820158,1.7706158107820158,13867.5,14079.0,14079.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Derekoy Mah.,6096.0,1756,1778,1800,1747,1747,3.4715261958997723,3.489410417859187,3.489410417859187,2634.0,2620.5,2620.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Develi Mah.,5878.0,2556,2588,2620,2541,2541,2.299687010954617,2.313262495080677,2.313262495080677,3834.0,3811.5,3811.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Degirmendere Mah.,7345.0,1634,1654,1675,1652,1652,4.495104039167686,4.446125907990314,4.446125907990314,2451.0,2478.0,2478.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Efemcukuru Mah.,2838.0,428,433,439,437,437,6.630841121495327,6.494279176201373,6.494279176201373,642.0,655.5,655.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Gazipasa Mah.,16042.0,5486,5554,5624,5480,5480,2.924170616113744,2.9273722627737224,2.9273722627737224,8229.0,8220.0,8220.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Golcukler Mah.,22473.0,6109,6185,6262,6186,6260,3.678670813553773,3.6328806983511153,3.589936102236422,9163.5,9279.0,9390.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Golova Mah.,2610.0,234,237,240,240,250,11.153846153846153,10.875,10.44,351.0,360.0,375.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Gorece Cumhuriyet Mah.,10093.0,2831,2866,2902,2852,2852,3.565171317555634,3.5389200561009817,3.5389200561009817,4246.5,4278.0,4278.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Gumuldur Ataturk Mah.,5230.0,1613,1633,1654,1606,1606,3.24240545567266,3.25653798256538,3.25653798256538,2419.5,2409.0,2409.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Gumuldur Cumhuriyet Mah.,4140.0,780,790,800,783,783,5.3076923076923075,5.287356321839081,5.287356321839081,1170.0,1174.5,1174.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Gumuldur Fevzi Cakmak Mah.,14447.0,4639,4697,4756,4766,4903,3.11424876050873,3.031263113722199,2.9465633285743422,6958.5,7149.0,7354.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Gumuldur Inonu Mah.,2287.0,1127,1141,1155,1167,1167,2.0292812777284825,1.959725792630677,1.959725792630677,1690.5,1750.5,1750.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Hurriyet Mah.,11425.0,4099,4150,4202,4154,4231,2.7872651866308855,2.750361097737121,2.7003072559678563,6148.5,6231.0,6346.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Karakuyu Mah.,8323.0,979,991,1004,971,971,8.50153217568948,8.571575695159629,8.571575695159629,1468.5,1456.5,1456.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Kasimpasa Mah.,19090.0,7077,7165,7255,7159,7253,2.6974706796665253,2.6665735437910323,2.6320143388942507,10615.5,10738.5,10879.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Keler Mah.,3904.0,144,146,148,151,157,27.11111111111111,25.85430463576159,24.866242038216562,216.0,226.5,235.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Kemalpasa Mah.,27073.0,10672,10805,10940,10860,11016,2.5368253373313343,2.4929097605893187,2.457607116920842,16008.0,16290.0,16524.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Kuyucak Mah.,427.0,163,165,167,170,179,2.6196319018404908,2.511764705882353,2.3854748603351954,244.5,255.0,268.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Kuner Mah.,7669.0,2780,2815,2850,2852,2852,2.7586330935251797,2.6889901823281908,2.6889901823281908,4170.0,4278.0,4278.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Kisik Mah.,4077.0,481,487,493,486,488,8.476091476091476,8.38888888888889,8.354508196721312,721.5,729.0,732.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Mithatpasa Mah.,16595.0,6915,7001,7089,6979,6979,2.3998553868402026,2.377847829201891,2.377847829201891,10372.5,10468.5,10468.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Orta Mah.,11718.0,2910,2946,2983,2921,2921,4.02680412371134,4.011639849366655,4.011639849366655,4365.0,4381.5,4381.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Oglananasi Ataturk Mah.,3072.0,1409,1427,1444,1440,1458,2.1802696948190206,2.1333333333333333,2.1069958847736627,2113.5,2160.0,2187.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Sancakli Mah.,3968.0,855,866,876,863,883,4.64093567251462,4.597914252607184,4.4937712344280865,1282.5,1294.5,1324.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Tekeli Ataturk Mah.,7573.0,1556,1575,1595,1576,1607,4.866966580976864,4.805203045685279,4.712507778469197,2334.0,2364.0,2410.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Yenikoy Mah.,91979.0,1060,1073,1087,1076,1098,86.77264150943397,85.48234200743494,83.76958105646631,1590.0,1614.0,1647.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Cakaltepe Mah.,3167.0,673,681,690,686,709,4.705794947994057,4.61661807580175,4.4668547249647395,1009.5,1029.0,1063.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Catalca Mah.,3786.0,606,614,621,624,633,6.247524752475248,6.0673076923076925,5.981042654028436,909.0,936.0,949.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Cile Mah.,5572.0,788,798,808,817,830,7.071065989847716,6.820073439412485,6.713253012048193,1182.0,1225.5,1245.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Cileme Mah.,24349.0,1931,1955,1979,1978,2000,12.609528741584672,12.309908998988877,12.1745,2896.5,2967.0,3000.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Cukuralti Mah.,14616.0,6000,6075,6151,6119,6183,2.436,2.3886255924170614,2.363901018922853,9000.0,9178.5,9274.5,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Ozdere Cumhuriyet Mah.,15233.0,1654,1675,1696,1652,1652,9.209794437726723,9.220944309927361,9.220944309927361,2481.0,2478.0,2478.0,0.0,0.0,0.0,0,0,0,EXACT
Menderes,Sasal Mah.,6925.0,518,524,531,521,521,13.36872586872587,13.291746641074855,13.291746641074855,777.0,781.5,781.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,29 Ekim Mah.,754400.0,9055,9309,9570,9358,9562,83.31308669243512,80.61551613592648,78.89562852959632,13582.5,14037.0,14343.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,30 Agustos Mah.,52940.0,19083,19618,20169,19319,19901,2.7741969292040034,2.740307469330711,2.660167830762273,28624.5,28978.5,29851.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,75.Yil Cumhuriyet Mah.,2180.0,457,470,483,466,474,4.770240700218818,4.6781115879828326,4.59915611814346,685.5,699.0,711.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,85.Yil Cumhuriyet Mah.,5400.0,1964,2019,2076,2033,2086,2.74949083503055,2.6561731431382194,2.588686481303931,2946.0,3049.5,3129.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,9 Eylul Mah.,57740.0,10552,10848,11152,10820,11015,5.4719484457922665,5.33641404805915,5.241942805265547,15828.0,16230.0,16522.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Ahihidir Mah.,16649.0,2494,2564,2636,2575,2657,6.675621491579792,6.465631067961165,6.266089574708317,3741.0,3862.5,3985.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Alanici Mah.,1459.0,379,390,401,386,386,3.849604221635884,3.7797927461139897,3.7797927461139897,568.5,579.0,579.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Ataturk Mah.,10600.0,3906,4016,4128,4009,4042,2.713773681515617,2.6440508855076077,2.6224641266699655,5859.0,6013.5,6063.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Ayvacik Mah.,2134.0,402,413,425,416,420,5.308457711442786,5.1298076923076925,5.080952380952381,603.0,624.0,630.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Bagcilar Mah.,9000.0,167,172,177,177,189,53.89221556886228,50.847457627118644,47.61904761904762,250.5,265.5,283.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Belen Mah.,1024.0,294,302,311,302,309,3.4829931972789114,3.390728476821192,3.313915857605178,441.0,453.0,463.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Bozalan Mah.,3426.0,273,281,289,286,298,12.54945054945055,11.979020979020978,11.496644295302014,409.5,429.0,447.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Buruncuk Mah.,2941.0,442,454,467,447,452,6.653846153846154,6.5794183445190155,6.506637168141593,663.0,670.5,678.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Camiikebir Mah.,2403.0,1412,1452,1492,1455,1473,1.701841359773371,1.6515463917525772,1.6313645621181263,2118.0,2182.5,2209.5,0.0,0.0,0.0,0,0,0,STRICT_FUZZY
Menemen,Degirmendere Mah.,5740.0,1220,1254,1289,1243,1243,4.704918032786885,4.617860016090105,4.617860016090105,1830.0,1864.5,1864.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Doga Mah.,4509.0,576,592,609,589,600,7.828125,7.6553480475382,7.515,864.0,883.5,900.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Emiralem Merkez Mah.,4021.0,1484,1526,1568,1501,1589,2.7095687331536387,2.6788807461692206,2.530522341095028,2226.0,2251.5,2383.5,0.0,0.0,0.0,0,0,0,SUBSTRING
Menemen,Esatpasa Mah.,28251.0,9611,9881,10158,9782,9966,2.939444386640308,2.888059701492537,2.834738109572547,14416.5,14673.0,14949.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Fatih Mah.,11590.0,1462,1503,1545,1504,1593,7.92749658002736,7.7061170212765955,7.275580665411174,2193.0,2256.0,2389.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Gazi Mustafa Kemal Mah.,16548.0,4504,4630,4760,4614,4614,3.6740674955595027,3.586475942782835,3.586475942782835,6756.0,6921.0,6921.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Goktepe Mah.,2500.0,845,869,893,864,892,2.9585798816568047,2.8935185185185186,2.802690582959641,1267.5,1296.0,1338.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Gorece Mah.,3800.0,362,372,383,375,379,10.497237569060774,10.133333333333333,10.026385224274406,543.0,562.5,568.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Gunerli Mah.,1700.0,243,250,257,253,263,6.995884773662551,6.719367588932807,6.4638783269961975,364.5,379.5,394.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Hasanlar Mah.,1551.0,299,307,316,309,322,5.187290969899665,5.019417475728155,4.816770186335404,448.5,463.5,483.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Haykiran Mah.,6715.0,1034,1063,1093,1049,1049,6.494197292069632,6.401334604385129,6.401334604385129,1551.0,1573.5,1573.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Karaorman Mah.,29700.0,109,112,115,128,146,272.4770642201835,232.03125,203.42465753424656,163.5,192.0,219.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Kasimpasa Mah.,36910.0,15287,15716,16157,15593,15939,2.414469810950481,2.3670877958058103,2.3157036200514463,22930.5,23389.5,23908.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Kazimpasa Mah.,9336.0,3021,3106,3193,3062,3138,3.0903674280039723,3.048987589810581,2.975143403441683,4531.5,4593.0,4707.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Kemal Ataturk Mah.,14500.0,6457,6638,6824,6595,6772,2.2456249032058233,2.1986353297952994,2.141169521559362,9685.5,9892.5,10158.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Kesik Mah.,3170.0,731,752,773,747,764,4.336525307797538,4.243641231593039,4.149214659685864,1096.5,1120.5,1146.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Mermerli Mah.,22100.0,7981,8205,8435,8320,8607,2.769076556822453,2.65625,2.5676774718252586,11971.5,12480.0,12910.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Musabey Mah.,1162.0,295,303,312,306,309,3.9389830508474577,3.7973856209150325,3.7605177993527508,442.5,459.0,463.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Mustafa Kemal Ataturk Mah.,16649.0,490,504,518,495,520,33.977551020408164,33.634343434343435,32.01730769230769,735.0,742.5,780.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Suleymanli Mah.,6397.0,527,542,557,546,558,12.138519924098672,11.716117216117215,11.46415770609319,790.5,819.0,837.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Suzbeyli Mah.,2760.0,43,44,45,60,75,64.18604651162791,46.0,36.8,64.5,90.0,112.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Telekler Mah.,2200.0,143,147,151,153,161,15.384615384615385,14.379084967320262,13.664596273291925,214.5,229.5,241.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Turgutlar Mah.,2831.0,53,54,56,67,82,53.41509433962264,42.25373134328358,34.52439024390244,79.5,100.5,123.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Tuzcullu Mah.,1120.0,278,286,294,286,298,4.028776978417266,3.9160839160839163,3.7583892617449663,417.0,429.0,447.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Villakent Mah.,14710.0,2915,2997,3081,2963,3062,5.04631217838765,4.964562942963213,4.8040496407576745,4372.5,4444.5,4593.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Yayla Mah.,5474.0,987,1015,1043,1015,1049,5.546099290780142,5.393103448275862,5.218303145853193,1480.5,1522.5,1573.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Yildirim Mah.,8750.0,1342,1380,1418,1370,1414,6.5201192250372575,6.386861313868613,6.188118811881188,2013.0,2055.0,2121.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Zafer Mah.,19178.0,1223,1257,1293,1244,1268,15.681112019623876,15.416398713826366,15.124605678233438,1834.5,1866.0,1902.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Calti Mah.,2728.0,244,251,258,253,263,11.180327868852459,10.782608695652174,10.372623574144487,366.0,379.5,394.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Cavus Mah.,2250.0,398,409,421,404,416,5.653266331658291,5.569306930693069,5.408653846153846,597.0,606.0,624.0,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Ismet Inonu Mah.,133700.0,13116,13484,13862,13429,13373,10.19365660262275,9.956065231960682,9.997756673895163,19674.0,20143.5,20059.5,0.0,0.0,0.0,0,0,0,EXACT
Menemen,Ignedere Mah.,3660.0,125,129,132,137,147,29.28,26.715328467153284,24.897959183673468,187.5,205.5,220.5,0.0,0.0,0.0,0,0,0,EXACT
Narlidere,2. Inonu Mah.,13380.0,8492,8435,8379,8349,8253,1.5756005652378708,1.602587136183974,1.6212286441294075,12738.0,12523.5,12379.5,0.0,0.0,0.0,0,0,0,EXACT
Narlidere,Altievler Mah.,4297.0,2224,2209,2194,2172,2172,1.9321043165467626,1.9783609576427257,1.9783609576427257,3336.0,3258.0,3258.0,0.0,0.0,0.0,0,0,0,EXACT
Narlidere,Huzur Mah.,53002.0,6803,6757,6712,6793,6792,7.7909745700426285,7.8024436920359195,7.803592461719671,10204.5,10189.5,10188.0,0.0,0.0,0.0,0,0,0,EXACT
Narlidere,Ilica Mah.,29975.0,8231,8176,8121,8261,8261,3.6417203255983477,3.6284953395472703,3.6284953395472703,12346.5,12391.5,12391.5,0.0,0.0,0.0,0,0,0,EXACT
Narlidere,Limanreis Mah.,32949.0,3213,3191,3170,3244,3244,10.254901960784315,10.156905055487053,10.156905055487053,4819.5,4866.0,4866.0,0.0,0.0,0.0,0,0,0,EXACT
Narlidere,Narli Mah.,34334.0,7321,7272,7223,7327,7326,4.689796475891272,4.6859560529548245,4.686595686595687,10981.5,10990.5,10989.0,0.0,0.0,0.0,0,0,0,EXACT
